device_id,fuel_level,distance_cm,latitude,longitude,speed_kmph,timestamp,received_at,fuel_gt_L,fuel_raw_L,event_label,t_s
TRUCK-001,388.18645758572615,1.8695638100830747,18.61194728855691,73.778805948799,85.12226248603999,2026-08-01 08:26:26,2026-08-01 08:26:31.707916316,386.0841666666793,393.7681206330564,Leak,8786.0
TRUCK-001,388.20945846382307,4.646227400503649,18.610923587987177,73.77884033636839,85.49166093265998,2026-08-01 08:26:27,2026-08-01 08:26:29.851783674,386.073333333346,384.5125753316545,Leak,8787.0
TRUCK-001,388.2269370123883,7.630712699803266,18.61099323819052,73.78030195108127,61.09479589131794,2026-08-01 08:26:28,2026-08-01 08:26:32.215524699,386.0625000000127,374.56429100065577,Leak,8788.0
TRUCK-001,388.2387311106815,6.043747432841453,18.610906868456134,73.77899144048394,69.20219760549782,2026-08-01 08:26:29,2026-08-01 08:26:33.038803736,386.05166666667935,379.8541752238618,Leak,8789.0
TRUCK-001,388.2447413301431,10.236068549286546,18.611812789608248,73.77947704693149,59.47108149033602,2026-08-01 08:26:30,2026-08-01 08:26:31.261936602,386.040833333346,365.87977150237816,Leak,8790.0
TRUCK-001,388.2449289140574,8.73618755160415,18.61170910503557,73.77862605100952,84.15908060088066,2026-08-01 08:26:31,2026-08-01 08:26:35.619272632,386.0300000000127,370.87937482798617,Leak,8791.0
TRUCK-001,388.23931317159736,5.158355159491981,18.611079506234336,73.77775721212099,80.1028496651884,2026-08-01 08:26:32,2026-08-01 08:26:34.362741344,386.0191666666794,382.8054828016934,Leak,8792.0
TRUCK-001,388.22796846213413,3.8760288744272486,18.611112752281816,73.77886640335545,74.80470309490539,2026-08-01 08:26:33,2026-08-01 08:26:36.124314312,386.00833333334606,387.0799037519092,Leak,8793.0
TRUCK-001,388.2110209380798,1.965516325127976,18.61151530604625,73.77975329923704,73.32875889008169,2026-08-01 08:26:34,2026-08-01 08:26:38.103293711,385.9975000000128,393.4482789162401,Leak,8794.0
TRUCK-001,388.18864518241617,1.0545633309717273,18.611494543710887,73.77939643368832,83.04504880279579,2026-08-01 08:26:35,2026-08-01 08:26:38.522216247,385.9866666666794,396.4847888967609,Leak,8795.0
TRUCK-001,388.16106082719966,1.1782635152696086,18.61112460031362,73.77950881544847,81.69060155808111,2026-08-01 08:26:36,2026-08-01 08:26:38.399763481,385.9758333333461,396.0724549491013,Leak,8796.0
TRUCK-001,388.128529182547,0.2469318189236746,18.611133343942186,73.77944252532168,81.26435757324897,2026-08-01 08:26:37,2026-08-01 08:26:42.365704088,385.9650000000128,399.1768939369211,Leak,8797.0
TRUCK-001,388.09134985392353,1.5950338520779717,18.611524472027067,73.77907414064627,75.65343887825807,2026-08-01 08:26:38,2026-08-01 08:26:39.468981464,385.9541666666794,394.6832204930734,Leak,8798.0
TRUCK-001,388.04985728905694,4.665429397930612,18.6103463021566,73.77943000683346,69.2061736038867,2026-08-01 08:26:39,2026-08-01 08:26:43.013822623,385.9433333333461,384.44856867356464,Leak,8799.0
TRUCK-001,388.00441718044544,5.970324650155021,18.6113001789272,73.77924017639482,78.13699865614046,2026-08-01 08:26:40,2026-08-01 08:26:41.924375021,385.9325000000128,380.0989178328166,Leak,8800.0
TRUCK-001,387.95542265617735,7.096945662863248,18.611262326217677,73.77913740957031,78.52833524204091,2026-08-01 08:26:41,2026-08-01 08:26:46.624135616,385.9216666666794,376.3435144571225,Leak,8801.0
TRUCK-001,387.90329021673534,9.481907367025704,18.61175032699297,73.77866303823022,70.47490024326432,2026-08-01 08:26:42,2026-08-01 08:26:47.682237127,385.91083333334615,368.3936421099143,Leak,8802.0
TRUCK-001,387.84845541086116,9.66347759284063,18.61132826372764,73.77851683804612,69.19000864932607,2026-08-01 08:26:43,2026-08-01 08:26:47.568281419,385.9000000000128,367.7884080238646,Leak,8803.0
TRUCK-001,387.79136827965203,7.922256295469521,18.611377228956176,73.77903675467648,81.06650615646568,2026-08-01 08:26:44,2026-08-01 08:26:49.420772492,385.8891666666795,373.5924790151016,Leak,8804.0
TRUCK-001,387.7324886254153,4.541679788969555,18.61076784896501,73.77896349863613,85.31292887015685,2026-08-01 08:26:45,2026-08-01 08:26:49.831875706,385.8783333333462,384.8610673701015,Leak,8805.0
TRUCK-001,387.67228117361196,1.7734844378144876,18.610793423118917,73.77873322175729,66.00483375268188,2026-08-01 08:26:46,2026-08-01 08:26:50.270483469,385.86750000001285,394.08838520728506,Leak,8806.0
TRUCK-001,387.61121069002746,0.4844074343145799,18.611249625688146,73.77906197720758,69.89298659641621,2026-08-01 08:26:47,2026-08-01 08:26:51.737640349,385.85666666667953,398.3853085522848,Leak,8807.0
TRUCK-001,387.48831057989673,0.5433895853458104,18.610909444569455,73.77873173491837,75.89279198198888,2026-08-01 08:26:49,2026-08-01 08:26:51.084350852,385.8350000000129,398.1887013821806,Leak,8809.0
TRUCK-001,387.4273667337996,1.2275871299655703,18.610491978100743,73.77892174879369,67.82106912606964,2026-08-01 08:26:50,2026-08-01 08:26:54.646429569,385.8241666666796,395.9080429001148,Leak,8810.0
TRUCK-001,387.367321620163,2.971710302194821,18.610788491197017,73.77958676139714,87.06816504275236,2026-08-01 08:26:51,2026-08-01 08:26:52.896804146,385.81333333334624,390.094298992684,Leak,8811.0
TRUCK-001,387.30856682107196,4.29468729957919,18.610169728843623,73.77847359376052,75.37676212436136,2026-08-01 08:26:52,2026-08-01 08:26:55.304604304,385.8025000000129,385.6843756680694,Leak,8812.0
TRUCK-001,387.2514644386479,6.432140203865755,18.61052307290358,73.779090439982,76.25106726776443,2026-08-01 08:26:53,2026-08-01 08:26:55.699203501,385.7916666666796,378.5595326537808,Leak,8813.0
TRUCK-001,387.1963421153533,7.604965213248929,18.61161989731557,73.77921822755992,86.07107265209403,2026-08-01 08:26:54,2026-08-01 08:26:58.169098558,385.7808333333463,374.6501159558369,Leak,8814.0
TRUCK-001,387.1434881785056,9.92944532357926,18.61048045421812,73.77875760670389,68.40750699804327,2026-08-01 08:26:55,2026-08-01 08:26:59.194871136,385.77000000001294,366.90184892140246,Leak,8815.0
TRUCK-001,387.09314706387664,5.976956624421033,18.610617633861853,73.77923164343972,71.29254498846177,2026-08-01 08:26:56,2026-08-01 08:27:01.511733870,385.7591666666796,380.0768112519299,Leak,8816.0
TRUCK-001,387.04551520844285,5.126406934142311,18.61079188154656,73.7782769343257,61.97342216782697,2026-08-01 08:26:57,2026-08-01 08:27:02.198698152,385.7483333333463,382.9119768861923,Leak,8817.0
TRUCK-001,387.00073761609696,4.090785447259395,18.61130346437081,73.77962051815567,70.62119622197137,2026-08-01 08:26:58,2026-08-01 08:26:59.325725807,385.737500000013,386.3640485091353,Leak,8818.0
TRUCK-001,386.9589052885215,1.9623872693661992,18.610916219331703,73.7790546446336,60.088579808517096,2026-08-01 08:26:59,2026-08-01 08:27:00.865903360,385.7266666666797,393.4587091021127,Leak,8819.0
TRUCK-001,386.92005367789176,0.0,18.610246849395544,73.77797038117474,77.98279483354537,2026-08-01 08:27:00,2026-08-01 08:27:01.223737467,385.7158333333463,400.6672448809784,Leak,8820.0
TRUCK-001,386.88416226514215,0.7577538944309792,18.61006990261116,73.77898319465582,75.35997400055994,2026-08-01 08:27:01,2026-08-01 08:27:05.552043902,385.705000000013,397.4741536852301,Leak,8821.0
TRUCK-001,386.85115530705326,1.195999403279382,18.610834917890767,73.77928422741499,69.78344554369168,2026-08-01 08:27:02,2026-08-01 08:27:04.731245702,385.6941666666797,396.0133353224021,Leak,8822.0
TRUCK-001,386.82090373796905,2.7845581281885323,18.610884506746267,73.77951054758503,71.19661033745722,2026-08-01 08:27:03,2026-08-01 08:27:08.875185101,385.6833333333464,390.7181395727049,Leak,8823.0
TRUCK-001,386.7932281663391,4.485877560967393,18.6114139110768,73.7788609922598,78.09173132151193,2026-08-01 08:27:04,2026-08-01 08:27:06.071576243,385.672500000013,385.04707479677535,Leak,8824.0
TRUCK-001,386.76790287755927,5.825342500279436,18.610470502785244,73.77806969710257,62.913631304880816,2026-08-01 08:27:05,2026-08-01 08:27:10.782414837,385.6616666666797,380.5821916657352,Leak,8825.0
TRUCK-001,386.7446607430803,8.244113078894406,18.611683451193247,73.77856207033088,73.63334293962019,2026-08-01 08:27:06,2026-08-01 08:27:10.782650558,385.6508333333464,372.519623070352,Leak,8826.0
TRUCK-001,386.72319893729656,8.758999618789911,18.610212894144222,73.77910381759044,77.59607845166995,2026-08-01 08:27:07,2026-08-01 08:27:11.811026576,385.64000000001306,370.8033346040336,Leak,8827.0
TRUCK-001,386.70318537111245,6.083230484505897,18.61021178488772,73.77910887008971,57.74180738074207,2026-08-01 08:27:08,2026-08-01 08:27:12.038045427,385.6291666666797,379.722565051647,Leak,8828.0
TRUCK-001,386.68426575612125,5.694520153938947,18.61078184457873,73.77951183947124,77.47950404561615,2026-08-01 08:27:09,2026-08-01 08:27:14.423538267,385.6183333333464,381.0182661535368,Leak,8829.0
TRUCK-001,386.66607120912363,5.100152838322929,18.611362792610453,73.77960721685733,58.60750029390746,2026-08-01 08:27:10,2026-08-01 08:27:12.171641448,385.6075000000131,382.9994905389236,Leak,8830.0
TRUCK-001,386.6482262896173,3.67704812091183,18.61104201975281,73.77863194111623,71.05924412918775,2026-08-01 08:27:11,2026-08-01 08:27:16.344660517,385.59666666667977,387.7431729302939,Leak,8831.0
TRUCK-001,386.6303573336992,0.1568083016945065,18.61041489041436,73.77880131838006,62.69287116723819,2026-08-01 08:27:12,2026-08-01 08:27:17.404338051,385.5858333333464,399.4773056610183,Leak,8832.0
TRUCK-001,386.61210091151685,2.9295996381194955,18.611924915202408,73.77894762818988,83.44997263432012,2026-08-01 08:27:13,2026-08-01 08:27:17.032180598,385.5750000000131,390.234667872935,Leak,8833.0
TRUCK-001,386.59311219964235,0.0,18.611002729970423,73.77983707564796,62.74303156678122,2026-08-01 08:27:14,2026-08-01 08:27:18.306708083,385.5641666666798,413.293903700175,Leak,8834.0
TRUCK-001,386.5730730329108,1.504543409916046,18.61104397323111,73.7787090076634,58.79848086427694,2026-08-01 08:27:15,2026-08-01 08:27:17.144023310,385.5533333333465,394.98485530027983,Leak,8835.0
TRUCK-001,386.55169938982,3.356859520514739,18.611276189948523,73.77887465098459,73.06681713277052,2026-08-01 08:27:16,2026-08-01 08:27:19.456596478,385.5425000000132,388.8104682649509,Leak,8836.0
TRUCK-001,386.5040224097505,6.300383588970213,18.610652847400576,73.77919318578306,59.96315817068854,2026-08-01 08:27:18,2026-08-01 08:27:20.580680238,385.5208333333465,378.9987213700993,Leak,8838.0
TRUCK-001,386.47737674899474,7.298880314041898,18.611694467545377,73.77879228818868,76.20652159323879,2026-08-01 08:27:19,2026-08-01 08:27:20.211301949,385.5100000000132,375.6703989531937,Leak,8839.0
TRUCK-001,386.4487198025114,8.781179199421008,18.611547335180383,73.77881586271204,56.068007500402565,2026-08-01 08:27:20,2026-08-01 08:27:25.748020061,385.4991666666799,370.7294026685967,Leak,8840.0
TRUCK-001,386.418016688654,8.114647013106463,18.611784367737467,73.77868892369217,63.71007221933501,2026-08-01 08:27:21,2026-08-01 08:27:26.029746655,385.4883333333465,372.9511766229784,Leak,8841.0
TRUCK-001,386.38528979928054,6.419896671891663,18.61068084992647,73.77987635010965,67.39825383663373,2026-08-01 08:27:22,2026-08-01 08:27:24.825795609,385.4775000000132,378.6003444270278,Leak,8842.0
TRUCK-001,386.35061854661444,4.0809423144262125,18.611648338597657,73.77953699110782,78.41777913724113,2026-08-01 08:27:23,2026-08-01 08:27:26.660473428,385.4666666666799,386.39685895191263,Leak,8843.0
TRUCK-001,386.3141380925028,3.356919214969092,18.610325741915737,73.77917453795231,82.36374693610522,2026-08-01 08:27:24,2026-08-01 08:27:27.955479354,385.45583333334656,388.8102692834364,Leak,8844.0
TRUCK-001,386.2760371539363,0.7504203191642578,18.610861735437396,73.77871098234255,80.82225797862058,2026-08-01 08:27:25,2026-08-01 08:27:30.789799349,385.4450000000133,397.4985989361192,Leak,8845.0
TRUCK-001,386.2365549580044,0.0,18.61120397413828,73.77875609789591,70.77380967630214,2026-08-01 08:27:26,2026-08-01 08:27:29.792223348,385.4341666666799,407.1584458395188,Leak,8846.0
TRUCK-001,386.19597739196297,0.6647193445571808,18.610204705306263,73.77833956622585,52.58153404163875,2026-08-01 08:27:27,2026-08-01 08:27:31.617650489,385.4233333333466,397.784268851476,Leak,8847.0
TRUCK-001,386.1546323701525,0.0,18.611700592086795,73.77890031391861,75.12682416974847,2026-08-01 08:27:28,2026-08-01 08:27:33.015745341,385.41250000001327,407.9609652890911,Leak,8848.0
TRUCK-001,386.1128844286118,2.9103417377193352,18.610594136278127,73.77864577622837,83.76458991379691,2026-08-01 08:27:29,2026-08-01 08:27:30.502492954,385.40166666668,390.2988608742689,Leak,8849.0
TRUCK-001,386.071128566905,4.157867965831756,18.611517295698203,73.77847654154917,81.87032326250855,2026-08-01 08:27:30,2026-08-01 08:27:33.909217422,385.3908333333466,386.14044011389416,Leak,8850.0
TRUCK-001,386.02978338683636,7.744872969316088,18.6102257108857,73.77901130817183,75.70359207794976,2026-08-01 08:27:31,2026-08-01 08:27:36.649762655,385.3800000000133,374.1837567689464,Leak,8851.0
TRUCK-001,385.9892836258778,7.463264691078573,18.61081143881448,73.77950709540299,62.483977885292376,2026-08-01 08:27:32,2026-08-01 08:27:37.119947994,385.36916666668,375.1224510297381,Leak,8852.0
TRUCK-001,385.95007224069747,13.162529862706274,18.610478869064863,73.77995550023853,67.79754397097268,2026-08-01 08:27:33,2026-08-01 08:27:38.609715855,385.35833333334665,356.12490045764577,Leak,8853.0
TRUCK-001,385.91259225114806,7.179842520792215,18.610476717243515,73.77868459841639,87.4705151899654,2026-08-01 08:27:34,2026-08-01 08:27:35.811487393,385.3475000000133,376.0671915973593,Leak,8854.0
TRUCK-001,385.8772785946878,8.919027633483324,18.61025366792441,73.77880749882065,60.66616372268693,2026-08-01 08:27:35,2026-08-01 08:27:39.888279669,385.33666666668,370.2699078883889,Leak,8855.0
TRUCK-001,385.8445502550292,5.3347106194677085,18.61021572877516,73.77957545238466,62.81727017479692,2026-08-01 08:27:36,2026-08-01 08:27:38.395066356,385.3258333333467,382.217631268441,Leak,8856.0
TRUCK-001,385.81480291134915,2.530100972276901,18.610294023576515,73.77913914111062,79.54041240932227,2026-08-01 08:27:37,2026-08-01 08:27:42.379147047,385.31500000001336,391.5663300924104,Leak,8857.0
TRUCK-001,385.7884023067173,0.0,18.61027411421774,73.7786238805731,68.55072604155578,2026-08-01 08:27:38,2026-08-01 08:27:42.921436662,385.30416666668,403.47368543494576,Leak,8858.0
TRUCK-001,385.7656784641996,0.0,18.611336601589716,73.78001805445622,62.54595902236302,2026-08-01 08:27:39,2026-08-01 08:27:41.875100871,385.2933333333467,401.22024411180286,Leak,8859.0
TRUCK-001,385.7469207991226,0.6583014615625871,18.611412278382083,73.77848655430022,84.22376942978413,2026-08-01 08:27:40,2026-08-01 08:27:43.896629304,385.2825000000134,397.8056617947914,Leak,8860.0
TRUCK-001,385.73237410120976,0.0,18.61010592858363,73.78021696731574,75.68844782516112,2026-08-01 08:27:41,2026-08-01 08:27:44.347247624,385.27166666668006,400.2741918589315,Leak,8861.0
TRUCK-001,385.7222353044296,3.336547121211755,18.610639500306647,73.77854593569465,68.94559068498258,2026-08-01 08:27:42,2026-08-01 08:27:47.706832313,385.26083333334674,388.8781762626275,Leak,8862.0
TRUCK-001,385.7166509345801,6.319070322916174,18.611302229613784,73.77927258140998,62.83380131280388,2026-08-01 08:27:43,2026-08-01 08:27:46.769305434,385.2500000000134,378.9364322569461,Leak,8863.0
TRUCK-001,385.7157151273371,7.220341030048485,18.61104030408339,73.77812549927575,88.3792525108795,2026-08-01 08:27:44,2026-08-01 08:27:45.387745501,385.2391666666801,375.932196566505,Leak,8864.0
TRUCK-001,385.7194681382639,7.618086982198684,18.610586862564897,73.77972440170699,71.80438545002714,2026-08-01 08:27:45,2026-08-01 08:27:48.677222828,385.2283333333468,374.6063767260044,Leak,8865.0
TRUCK-001,385.7278953112166,8.109611964932188,18.61042426339535,73.77987305573909,83.17862449975595,2026-08-01 08:27:46,2026-08-01 08:27:47.096007356,385.21750000001344,372.9679601168927,Leak,8866.0
TRUCK-001,385.7409265199491,8.652371135515153,18.61008051135039,73.77920482097785,79.14906835687552,2026-08-01 08:27:47,2026-08-01 08:27:48.680200880,385.2066666666801,371.15876288161616,Leak,8867.0
TRUCK-001,385.7584361371051,6.383112586681774,18.61155579407483,73.7786912371605,67.83278750669413,2026-08-01 08:27:48,2026-08-01 08:27:51.454298151,385.1958333333468,378.7229580443941,Leak,8868.0
TRUCK-001,385.7802436059567,3.9073353777664543,18.610863516362,73.77956477210448,67.89647108008175,2026-08-01 08:27:49,2026-08-01 08:27:52.307342898,385.1850000000135,386.9755487407785,Leak,8869.0
TRUCK-001,385.80611468890777,1.4319780643127222,18.610767924145076,73.77915275377033,83.57051918347136,2026-08-01 08:27:50,2026-08-01 08:27:51.344891054,385.17416666668015,395.22673978562426,Leak,8870.0
TRUCK-001,385.835763444011,0.0,18.610278507476394,73.77938160646046,83.70013866095982,2026-08-01 08:27:51,2026-08-01 08:27:53.702617388,385.1633333333468,402.6794681705941,Leak,8871.0
TRUCK-001,385.8688549424639,1.2120214765982729,18.610659782698107,73.77857074144022,56.98467219103412,2026-08-01 08:27:52,2026-08-01 08:27:54.435147419,385.1525000000135,395.9599284113391,Leak,8872.0
TRUCK-001,385.905008695755,0.0,18.611255479282143,73.77883941911914,76.39824208785754,2026-08-01 08:27:53,2026-08-01 08:27:55.433439140,385.1416666666802,403.8971512693786,Leak,8873.0
TRUCK-001,385.9438027216883,1.3819555444913867,18.60999484220725,73.77900215907198,71.03028156221104,2026-08-01 08:27:54,2026-08-01 08:27:57.215201964,385.13083333334686,395.393481518362,Leak,8874.0
TRUCK-001,385.98477815335434,4.13027610882291,18.61024808469325,73.77917643509008,63.73341469649195,2026-08-01 08:27:55,2026-08-01 08:27:56.172780180,385.12000000001353,386.2324129705903,Leak,8875.0
TRUCK-001,386.02744428969044,4.672939194463099,18.610067663321715,73.77953509681325,74.09396875773758,2026-08-01 08:27:56,2026-08-01 08:27:57.163113010,385.1091666666802,384.42353601845633,Leak,8876.0
TRUCK-001,386.0712840007543,7.249362859962338,18.61137385872058,73.77936959912915,61.20322567210884,2026-08-01 08:27:57,2026-08-01 08:27:59.175083854,385.0983333333469,375.8354571334589,Leak,8877.0
TRUCK-001,386.11575943024604,6.804991125112951,18.609955634987813,73.77886561238451,68.2683571628312,2026-08-01 08:27:58,2026-08-01 08:28:02.581619949,385.0875000000136,377.3166962496235,Leak,8878.0
TRUCK-001,386.1603179733938,6.1974877731366185,18.61078286226997,73.7783443009393,65.61221013784026,2026-08-01 08:27:59,2026-08-01 08:28:04.683476291,385.0766666666802,379.341707422878,Leak,8879.0
TRUCK-001,386.20439853977655,6.431626895698717,18.61005027560249,73.77850958141877,68.00166988675201,2026-08-01 08:28:00,2026-08-01 08:28:04.776324540,385.0658333333469,378.5612436810042,Leak,8880.0
TRUCK-001,386.2474381288631,5.211544821151692,18.610718825740936,73.78041997852802,71.42817205070408,2026-08-01 08:28:01,2026-08-01 08:28:02.383990241,385.0550000000136,382.6281839294944,Leak,8881.0
TRUCK-001,386.2888787452834,1.5795344830325853,18.61002506163312,73.77975260929837,63.87546670475611,2026-08-01 08:28:02,2026-08-01 08:28:07.124587542,385.0441666666802,394.734885056558,Leak,8882.0
TRUCK-001,386.3281746600421,0.9765188633415444,18.61036806181605,73.7786899135818,84.58543223098638,2026-08-01 08:28:03,2026-08-01 08:28:08.098521409,385.03333333334695,396.74493712219487,Leak,8883.0
TRUCK-001,386.36479998651123,1.8336543381016668,18.611426508861918,73.78043547773099,75.946265867153,2026-08-01 08:28:04,2026-08-01 08:28:09.220641837,385.0225000000136,393.8878188729944,Leak,8884.0
TRUCK-001,386.3982564932223,0.7841273445735064,18.610844820150035,73.77954236643035,86.35650422705643,2026-08-01 08:28:05,2026-08-01 08:28:09.636359521,385.0116666666803,397.38624218475496,Leak,8885.0
TRUCK-001,386.42808152830827,0.9529556024195164,18.61066446863092,73.77929254345173,70.71936024737585,2026-08-01 08:28:06,2026-08-01 08:28:08.304937514,385.000833333347,396.8234813252683,Leak,8886.0
TRUCK-001,386.45385589186884,3.8557695371254974,18.61079781714126,73.77971028143108,67.60968030162313,2026-08-01 08:28:07,2026-08-01 08:28:10.474962060,384.9900000000137,387.1474348762483,Leak,8887.0
TRUCK-001,386.47521146912715,5.404137617255196,18.611453892539046,73.77911641113184,86.06732491594423,2026-08-01 08:28:08,2026-08-01 08:28:11.200033167,384.9791666666803,381.9862079424827,Leak,8888.0
TRUCK-001,386.49183843179713,8.711801866061304,18.610680359942226,73.77933910725538,67.37552208100811,2026-08-01 08:28:09,2026-08-01 08:28:10.174007855,384.968333333347,370.9606604464623,Leak,8889.0
TRUCK-001,386.5034918261921,8.830214509446218,18.611123142113552,73.78058892926806,70.573663824087,2026-08-01 08:28:10,2026-08-01 08:28:13.702632121,384.9575000000137,370.56595163517926,Leak,8890.0
TRUCK-001,386.50999738920166,8.8503033282865,18.6111348377807,73.77979356639972,77.76037928397852,2026-08-01 08:28:11,2026-08-01 08:28:13.324123089,384.9466666666804,370.49898890571166,Leak,8891.0
TRUCK-001,386.51125645975105,5.424283457381929,18.6110539372034,73.78003371134747,62.098193533621775,2026-08-01 08:28:12,2026-08-01 08:28:17.762241542,384.93583333334703,381.9190551420602,Leak,8892.0
TRUCK-001,386.5072498756992,5.9186612673947225,18.611801668083984,73.77856286293135,77.6903574783492,2026-08-01 08:28:13,2026-08-01 08:28:17.332341397,384.9250000000137,380.27112910868425,Leak,8893.0
TRUCK-001,386.4980407584061,4.2222549223363615,18.610888686358912,73.77812050628872,76.66677652931682,2026-08-01 08:28:14,2026-08-01 08:28:19.048932692,384.9141666666804,385.9258169255455,Leak,8894.0
TRUCK-001,386.48377608774695,3.4446690652265355,18.611059010084844,73.77969218564384,82.15460254430266,2026-08-01 08:28:15,2026-08-01 08:28:16.161924311,384.9033333333471,388.5177697825782,Leak,8895.0
TRUCK-001,386.4646869623541,2.513581116700796,18.61030436429235,73.77808720689397,79.12035602408113,2026-08-01 08:28:16,2026-08-01 08:28:20.560065738,384.89250000001374,391.621396277664,Leak,8896.0
TRUCK-001,386.4410874301067,1.261410790058357,18.610565024836774,73.77953919890415,82.39982682302056,2026-08-01 08:28:17,2026-08-01 08:28:22.015090560,384.8816666666804,395.79529736647214,Leak,8897.0
TRUCK-001,386.41337177039617,0.0,18.610535112745392,73.77912261934631,71.11662479593272,2026-08-01 08:28:18,2026-08-01 08:28:21.307853401,384.8708333333471,400.4210963943008,Leak,8898.0
TRUCK-001,386.382010119627,1.989006010263541,18.610112716856143,73.77941299618234,65.09863745034352,2026-08-01 08:28:19,2026-08-01 08:28:21.262038351,384.86000000001377,393.3699799657882,Leak,8899.0
TRUCK-001,386.3475423596682,4.816183549948003,18.61015461727264,73.77984909459903,88.87988331266689,2026-08-01 08:28:20,2026-08-01 08:28:23.434232017,384.8491666666805,383.94605483350665,Leak,8900.0
TRUCK-001,386.3105702374877,8.163621119129276,18.610510648631365,73.77858766703528,59.786435075824265,2026-08-01 08:28:21,2026-08-01 08:28:24.750203265,384.8383333333471,372.7879296029024,Leak,8901.0
TRUCK-001,386.2717477513495,9.667024620785112,18.61063279417777,73.77966265128747,60.58789536900954,2026-08-01 08:28:22,2026-08-01 08:28:25.169241074,384.8275000000138,367.77658459738296,Leak,8902.0
TRUCK-001,386.19136012674096,5.722214333938593,18.610083987888856,73.78017957989732,84.9998883854188,2026-08-01 08:28:24,2026-08-01 08:28:28.343484494,384.8058333333472,380.9259522202047,Leak,8904.0
TRUCK-001,386.15125633222175,6.2750443213144,18.60983476168989,73.77948630569234,73.51640676731333,2026-08-01 08:28:25,2026-08-01 08:28:30.458343977,384.7950000000138,379.08318559561866,Leak,8905.0
TRUCK-001,386.11219644915764,4.73073197103802,18.610899256271814,73.78020712550799,79.99442959761765,2026-08-01 08:28:26,2026-08-01 08:28:28.342090284,384.7841666666805,384.2308934298733,Leak,8906.0
TRUCK-001,386.0749032677152,2.51678456412936,18.61146111717508,73.78012069523234,56.03357818022433,2026-08-01 08:28:27,2026-08-01 08:28:32.412308427,384.7733333333472,391.6107181195688,Leak,8907.0
TRUCK-001,386.04006926460994,3.014751308014616,18.61044280380702,73.77977872483498,68.0036403025509,2026-08-01 08:28:28,2026-08-01 08:28:29.274596675,384.76250000001386,389.9508289732846,Leak,8908.0
TRUCK-001,386.00834163411076,1.228829202775481,18.610617757560007,73.77913972700254,57.00841754285393,2026-08-01 08:28:29,2026-08-01 08:28:33.439780266,384.7516666666805,395.9039026574151,Leak,8909.0
TRUCK-001,385.98030783764136,2.8561825643495897,18.610442187383683,73.78039891023307,78.24328766582929,2026-08-01 08:28:30,2026-08-01 08:28:32.721966587,384.7408333333472,390.479391452168,Leak,8910.0
TRUCK-001,385.95648193508475,1.5432815854989943,18.610817525239582,73.78053523934932,59.62214938728789,2026-08-01 08:28:31,2026-08-01 08:28:34.623919653,384.7300000000139,394.8557280483367,Leak,8911.0
TRUCK-001,385.9372919334428,3.898731440684191,18.60994763960026,73.77932033233657,61.77744923173882,2026-08-01 08:28:32,2026-08-01 08:28:34.773297594,384.71916666668056,387.0042285310527,Leak,8912.0
TRUCK-001,385.92306837236913,7.402879386445114,18.61069096258129,73.7798878455964,76.11220163969122,2026-08-01 08:28:33,2026-08-01 08:28:34.402390254,384.7083333333472,375.3237353785163,Leak,8913.0
TRUCK-001,385.91403436139996,7.010738258869877,18.61041938573492,73.77992247264893,80.49459481614184,2026-08-01 08:28:34,2026-08-01 08:28:35.830564822,384.6975000000139,376.63087247043376,Leak,8914.0
TRUCK-001,385.9102972868397,7.545435893946046,18.61086870125477,73.77883381632506,70.72825513416626,2026-08-01 08:28:35,2026-08-01 08:28:40.934646704,384.6866666666806,374.8485470201799,Leak,8915.0
TRUCK-001,385.91184241070584,7.915831486348481,18.610843387454164,73.78006996552236,76.56138003286807,2026-08-01 08:28:36,2026-08-01 08:28:39.080148861,384.67583333334727,373.61389504550505,Leak,8916.0
TRUCK-001,385.9185285818713,7.403795026207351,18.61060918864277,73.7786189082357,76.30230533498474,2026-08-01 08:28:37,2026-08-01 08:28:42.751201183,384.665000000014,375.3206832459755,Leak,8917.0
TRUCK-001,385.9300862630812,5.281375451458255,18.61031713741017,73.7797634145616,70.27658512446023,2026-08-01 08:28:38,2026-08-01 08:28:41.598432634,384.6541666666806,382.3954151618058,Leak,8918.0
TRUCK-001,385.9461180420308,3.711846479325392,18.610017147685035,73.78000915392555,63.24235613691001,2026-08-01 08:28:39,2026-08-01 08:28:44.494535228,384.6433333333473,387.6271784022487,Leak,8919.0
TRUCK-001,385.9661017393499,0.919478475002098,18.61080923956202,73.77962279889398,76.51913125507714,2026-08-01 08:28:40,2026-08-01 08:28:43.224319757,384.632500000014,396.935071749993,Leak,8920.0
TRUCK-001,385.98939615453713,2.457515581810261,18.610447608956378,73.77965755429828,76.90476552620066,2026-08-01 08:28:41,2026-08-01 08:28:46.956556518,384.6216666666807,391.8082813939658,Leak,8921.0
TRUCK-001,386.0152494095751,3.190444144182134,18.61043130358198,73.7789239229263,79.15219522472206,2026-08-01 08:28:42,2026-08-01 08:28:45.387587255,384.6108333333473,389.36518618605953,Leak,8922.0
TRUCK-001,386.04280976817245,1.523156328770221,18.61021272432074,73.77960846000597,74.49653139263118,2026-08-01 08:28:43,2026-08-01 08:28:45.293214392,384.600000000014,394.9228122374326,Leak,8923.0
